Elapsed time;qo;Qo
(hr);(m3/D);(m3)
447;16,19307126;363,9804312
450;16,19307126;366,0045651
453;16,1716042;368,0260156
456;16,05883612;370,0333701
459;16,05883612;372,0407246
462;16,05883612;374,0480791
465;16,05883612;376,0554337
468;16,05883612;378,0627882
471;16,05883612;380,0701427
474;16,05883612;382,0774972
477;16,05883612;384,0848517
480;15,95493902;386,0792191
483;15,93339511;388,0708935
486;15,93339511;390,0625679
489;15,93339511;392,0542423
492;15,93339511;394,0459166
495;15,93339511;396,037591
498;15,93339511;398,0292654
501;15,93339511;400,0209398
504;15,87498624;402,0053131
507;15,81577472;403,9822849
510;15,81577472;405,9592568
513;15,81577472;407,9362286
516;15,81577472;409,9132004
519;15,81577472;411,8901723
522;15,81577472;413,8671441
525;15,81577472;415,844116
528;15,79752978;417,8188072
531;15,70514659;419,7819505
534;15,70514659;421,7450938
537;15,70514659;423,7082372
540;15,70514659;425,6713805
543;15,70514659;427,6345238
546;15,70514659;429,5976671
549;15,70514659;431,5608105
552;15,70514659;433,5239538
555;15,61820067;435,4762289
558;15,60080163;437,4263291
561;15,60080163;439,3764293
564;15,60080163;441,3265295
567;15,60080163;443,2766297
570;15,60080163;445,2267299
573;15,60080163;447,1768301
576;15,60080163;449,1269303
579;15,5513083;451,0708438
582;15,50212834;453,0086099
585;15,50212834;454,9463759
588;15,50212834;456,884142
591;15,50212834;458,821908
594;15,50212834;460,759674
597;15,50212834;462,6974401
600;15,50212834;464,6352061
603;15,48623542;466,5709856
606;15,40859726;468,4970602
609;15,40859726;470,4231349
612;15,40859726;472,3492095
615;15,40859726;474,2752842
618;15,40859726;476,2013588
621;15,40859726;478,1274335
624;15,40859726;480,0535082
627;15,40859726;481,9795828
630;15,33411769;483,8963475
633;15,31974648;485,8113158
636;15,31974648;487,7262842
639;15,31974648;489,6412525
642;15,31974648;491,5562208
645;15,31974648;493,4711891
648;15,31974648;495,3861574
651;15,31974648;497,3011257
654;15,27690186;499,2107384
657;15,2351716;501,1151349
660;15,2351716;503,0195313
663;15,2351716;504,9239278
666;15,2351716;506,8283242
669;15,2351716;508,7327207
672;15,2351716;510,6371171
675;15,2351716;512,5415136
678;15,22106326;514,4441465
681;15,15451623;516,338461
684;15,15451623;518,2327755
687;15,15451623;520,1270901
690;15,15451623;522,0214046
693;15,15451623;523,9157191
696;15,15451623;525,8100337
699;15,15451623;527,7043482
702;15,15451623;529,5986627
705;15,08954276;531,4848556
708;15,0774654;533,3695387
711;15,0774654;535,2542219
714;15,0774654;537,1389051
717;15,0774654;539,0235883
720;15,0774654;540,9082714
723;15,0774654;542,7929546
726;15,0774654;544,6776378
729;15,03974784;546,5576063
732;15,00373896;548,4330736
735;15,00373896;550,308541
738;15,00373896;552,1840084
741;15,00373896;554,0594757
744;15,00373896;555,9349431
747;15,00373896;557,8104105
750;15,00373896;559,6858779
753;14,99102723;561,5597563
756;14,93308738;563,4263922
759;14,93308738;565,2930281
762;14,93308738;567,159664
765;14,93308738;569,0263
768;14,93308738;570,8929359
771;14,93308738;572,7595718
774;14,93308738;574,6262077
777;14,93308738;576,4928436
780;14,87557523;578,3522905
783;14,86528681;580,2104514
786;14,86528681;582,0686122
789;14,86528681;583,9267731
792;14,86528681;585,784934
795;14,86528681;587,6430948
798;14,86528681;589,5012557
801;14,86528681;591,3594165
804;14,83163093;593,2133704
807;14,80013646;595,0633874
810;14,80013646;596,9134045
813;14,80013646;598,7634215
816;14,80013646;600,6134386
819;14,80013646;602,4634557
822;14,80013646;604,3134727
825;14,80013646;606,1634898
828;14,78854534;608,0120579
831;14,73745508;609,8542398
834;14,73745508;611,6964217
837;14,73745508;613,5386036
840;14,73745508;615,3807855
843;14,73745508;617,2229674
846;14,73745508;619,0651493
849;14,73745508;620,9073311
852;14,73745508;622,749513
855;14,68593871;624,5852554
858;14,67707877;626,4198902
861;14,67707877;628,2545251
864;14,67707877;630,0891599
867;14,67707877;631,9237948
870;14,67707877;633,7584296
873;14,67707877;635,5930644
876;14,67707877;637,4276993
879;14,64671205;639,2585383
882;14,61885902;641,0858957
885;14,61885902;642,913253
888;14,61885902;644,7406104
891;14,61885902;646,5679678
894;14,61885902;648,3953252
897;14,61885902;650,2226826
900;14,61885902;652,0500399
903;14,60818572;653,8760632
906;14,56266045;655,6963957
909;14,56266045;657,5167283
912;14,56266045;659,3370608
915;14,56266045;661,1573934
918;14,56266045;662,9777259
921;14,56266045;664,7980585
924;14,56266045;666,618391
927;14,56266045;668,4387236
930;14,51605665;670,2532307
933;14,50835978;672,0667757
936;14,50835978;673,8803206
939;14,50835978;675,6938656
942;14,50835978;677,5074106
945;14,50835978;679,3209555
948;14,50835978;681,1345005
951;14,50835978;682,9480455
954;14,48070578;684,7581337
957;14,45584433;686,5651143
960;14,45584433;688,3720948
963;14,45584433;690,1790753
966;14,45584433;691,9860559
969;14,45584433;693,7930364
972;14,45584433;695,600017
975;14,45584433;697,4069975
978;14,44593575;699,2127395
981;14,4050106;701,0133658
984;14,4050106;702,8139921
987;14,4050106;704,6146184
990;14,4050106;706,4152448
993;14,4050106;708,2158711
996;14,4050106;710,0164974
999;14,4050106;711,8171238
1002;14,4050106;713,6177501
1005;14,362498;715,4130623
1008;14,35576371;717,2075328
1011;14,35576371;719,0020033
1014;14,35576371;720,7964737
1017;14,35576371;722,5909442
1020;14,35576371;724,3854146
1023;14,35576371;726,1798851
1026;14,35576371;727,9743556
1029;14,33038178;729,7656533
1032;14,30801634;731,5541553
1035;14,30801634;733,3426574
1038;14,30801634;735,1311594
1041;14,30801634;736,9196615
1044;14,30801634;738,7081635
1047;14,30801634;740,4966655
1050;14,30801634;742,2851676
1053;14,29875426;744,0725119
1056;14,26168772;745,8552228
1059;14,26168772;747,6379338
1062;14,26168772;749,4206448
1065;14,26168772;751,2033557
1068;14,26168772;752,9860667
1071;14,26168772;754,7687777
1074;14,26168772;756,5514886
1077;14,26168772;758,3341996
1080;14,22262986;760,1120283
1083;14,21670338;761,8891162
1086;14,21670338;763,6662042
1089;14,21670338;765,4432921
1092;14,21670338;767,22038
1095;14,21670338;768,9974679
1098;14,21670338;770,7745559
1101;14,21670338;772,5516438
1104;14,19324968;774,3258
1107;14,17299443;776,0974243
1110;14,17299443;777,8690486
1113;14,17299443;779,6406729
1116;14,17299443;781,4122972
1119;14,17299443;783,1839215
1122;14,17299443;784,9555458
1125;14,17299443;786,7271701
1128;14,16428574;788,4977058
1131;14,13049674;790,2640179
1134;14,13049674;792,03033
1137;14,13049674;793,7966421
1140;14,13049674;795,5629542
1143;14,13049674;797,3292663
1146;14,13049674;799,0955784
1149;14,13049674;800,8618905
1152;14,13049674;802,6282026
1155;14,09439126;804,3900015
1158;14,08915087;806,1511453
1161;14,08915087;807,9122892
1164;14,08915087;809,6734331
1167;14,08915087;811,4345769
1170;14,08915087;813,1957208
1173;14,08915087;814,9568646
1176;14,08915087;816,7180085
1179;14,0673523;818,4764275
1182;14,04890151;820,2325402
1185;14,04890151;821,9886529
1188;14,04890151;823,7447656
1191;14,04890151;825,5008783
1194;14,04890151;827,256991
1197;14,04890151;829,0131037
1200;14,04890151;830,7692164
1203;14,04067167;832,5243003
1206;14,00969711;834,2755125
1209;14,00969711;836,0267246
1212;14,00969711;837,7779367
1215;14,00969711;839,5291489
1218;14,00969711;841,280361
1221;14,00969711;843,0315731
1224;14,00969711;844,7827853
1227;14,00969711;846,5339974
1230;13,97614104;848,281015
1233;13,97148943;850,0274512
1236;13,97148943;851,7738874
1239;13,97148943;853,5203236
1242;13,97148943;855,2667598
1245;13,97148943;857,0131959
1248;13,97148943;858,7596321
1251;13,97148943;860,5060683
1254;13,95112578;862,249959
1257;13,93423349;863,9917382
1260;13,93423349;865,7335174
1263;13,93423349;867,4752966
1266;13,93423349;869,2170758
1269;13,93423349;870,958855
1272;13,93423349;872,7006341
1275;13,93423349;874,4424133
1278;13,9264219;876,1832161
1281;13,89788721;877,920452
1284;13,89788721;879,6576879
1287;13,89788721;881,3949238
1290;13,89788721;883,1321597
1293;13,89788721;884,8693956
1296;13,89788721;886,6066315
1299;13,89788721;888,3438674
1302;13,89788721;890,0811033
1305;13,86655273;891,8144224
1308;13,86241105;893,5472237
1311;13,86241105;895,2800251
1314;13,86241105;897,0128265
1317;13,86241105;898,7456279
1320;13,86241105;900,4784293
1323;13,86241105;902,2112307
1326;13,86241105;903,944032
1329;13,84330233;905,6744448
1332;13,82776794;907,4029158
1335;13,82776794;909,1313868
1338;13,82776794;910,8598578
1341;13,82776794;912,5883288
1344;13,82776794;914,3167998
1347;13,82776794;916,0452708
1350;13,82776794;917,7737418
1353;13,82032473;919,5012824
1356;13,79392306;921,2255228
1359;13,79392306;922,9497631
1362;13,79392306;924,6740035
1365;13,79392306;926,3982439
1368;13,79392306;928,1224843
1371;13,79392306;929,8467247
1374;13,79392306;931,570965
1377;13,79392306;933,2952054
1380;13,76454016;935,015773
1383;13,76084369;936,7358784
1386;13,76084369;938,4559839
1389;13,76084369;940,1760893
1392;13,76084369;941,8961948
1395;13,76084369;943,6163003
1398;13,76084369;945,3364057
1401;13,76084369;947,0565112
1404;13,742841;948,7743663
1407;13,72849896;950,4904287
1410;13,72849896;952,206491
1413;13,72849896;953,9225534
1416;13,72849896;955,6386158
1419;13,72849896;957,3546782
1422;13,72849896;959,0707405
1425;13,72849896;960,7868029
1428;13,72138263;962,5019757
1431;13,69685975;964,2140832
1434;13,69685975;965,9261907
1437;13,69685975;967,6382981
1440;13,69685975;969,3504056
1443;13,69685975;971,0625131
1446;13,69685975;972,7746205
1449;13,69685975;974,486728
1452;13,69685975;976,1988355
1455;13,66920358;977,9074859
1458;13,66589862;979,6157232
1461;13,66589862;981,3239606
1464;13,66589862;983,0321979
1467;13,66589862;984,7404352
1470;13,66589862;986,4486726
1473;13,66589862;988,1569099
1476;13,66589862;989,8651472
1479;13,64887747;991,5712569
1482;13,63558965;993,2757056
1485;13,63558965;994,9801543
1488;13,63558965;996,684603
1491;13,63558965;998,3890517
1494;13,63558965;1000,0935
1497;13,63558965;1001,797949
1500;13,63558965;1003,502398
1503;13,62876529;1005,205993
1506;13,60590835;1006,906732
1509;13,60590835;1008,607471
1512;13,60590835;1010,308209
1515;13,60590835;1012,008948
